activity_date,year,location,flow_cfs,lat,long
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-04-12T00:00:00Z,2010,Rogers Creek,10.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-05-24T00:00:00Z,2010,Rogers Creek,8.3,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-09T00:00:00Z,2010,Rogers Creek,9.1,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-06-21T00:00:00Z,2010,Rogers Creek,8.5,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-13T00:00:00Z,2010,Rogers Creek,7.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-07-26T00:00:00Z,2010,Rogers Creek,6.4,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-08-11T00:00:00Z,2010,Rogers Creek,3.9,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-08T00:00:00Z,2010,Rogers Creek,2.3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2010-09-21T00:00:00Z,2010,Rogers Creek,3,NA,NA
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-08T00:00:00Z,2011,Odell Creek,10.4,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-05-23T00:00:00Z,2011,Odell Creek,10.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-03T00:00:00Z,2011,Odell Creek,11.3,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
2011-06-17T00:00:00Z,2011,Odell Creek,7,45.65430297,-121.53900355
